x_aware,x_avail,x_price,x_age,x_tier,x_income,x_quality,y,comp_linear,comp_nonlinear,interaction_g1,interaction_g2,thresh_effect,regime_effect,noise_epsilon
0.6215374426447455,0.5932309992667418,0.46075499847501244,0.6655706530939717,1.0,0.38223796618419115,0.5159673951896474,0.7127443911674635,0.9343403213550703,1.876669219981945,0.36871527818183764,0.3198968511042641,1.0,0.33516095920680267,0.1362070747327907
0.7936116053908213,0.46070961825755546,0.512758631873081,0.3636040444201708,0.5,0.10655534635110087,0.6977070048153103,0.31179034911887915,0.5243097617070815,-1.0716918432533198,0.36562449976437106,0.2244767847090419,0.0,0.38668040437202433,-0.22360885832629146
0.4543305719758392,0.2467566961698429,0.6298552787365859,0.810904515542002,0.5,0.6813737895460992,0.7328645311552717,0.32194160816276435,-0.941945881797896,0.2571376975699926,0.1121091109097131,0.09133568852366747,0.0,0.0,0.039272001163335034
0.7683998399912826,0.4397304372338127,0.6672704414474142,0.5745472653151996,0.5,0.31285742767478986,0.6590452851747526,0.3574697509066963,0.25834397268954046,-1.1182523478560555,0.33788879760975843,0.14631131426294203,0.0,0.255669339552177,0.30583342605163777
0.6122391453420408,0.5268586615778424,0.6341371920955211,0.07652772643249806,1.0,0.7444229704022498,0.5637810779610906,0.5487400111312035,-0.014775945715839942,1.9698660979065823,0.3225634966804698,0.19275798929366503,1.0,0.2239955328238774,-0.3029861307925819
0.7337176015428318,0.038621919186131975,0.31406694690038506,0.13093044993864522,1.0,0.6829770542185465,0.6364324477564988,0.4377065914831122,-0.21683530467931955,0.5230175177597091,0.028337581912229834,0.026492050943910102,0.0,0.5032811545392014,0.08588649293796918
0.7447854607884102,0.25893392906236495,0.3483410387278168,0.7942793048215642,0.5,0.8540338310447619,0.672434535186152,0.38750701302145957,0.6411640245043546,-0.1562965313087085,0.192850225670467,0.16873661525090594,0.0,0.4853461197479998,-0.4254697720508113
0.3173869449996794,0.3978329611492855,0.6958872001543459,0.49757045865573624,1.0,0.5081699957144427,0.48081490561173607,0.35340935035897947,-1.1793679450379597,0.2215176364237206,0.12626698815934786,0.12098609568599654,0.0,0.0,0.4465717618824963
0.7728551438433652,0.1772267645260785,0.5838078345851597,0.9485331971355347,1.0,0.5470215573775612,0.8665027434935151,0.3964927721262799,0.3353149242378343,-0.11744499480017188,0.1369706165906966,0.07376039089757461,0.0,0.32165625586816804,-0.165504891560879
0.5839057627525768,0.31421797674530555,0.5337541127054696,0.8633089936373121,0.25,0.19754008163673875,0.9324174322535186,0.30366924659128486,-0.29100197546018713,-0.7781473900081624,0.18347368738203906,0.14650283937150713,0.0,0.0,0.1306202545401437
0.9037269626339051,0.37211372370033685,0.13595132731801196,0.5994286823584684,0.5,0.778999261730712,0.5235720938640732,0.5426113919332606,1.729720464062425,-0.5599571745562675,0.3362892052740976,0.32152436905002807,0.0,0.7808640825307502,0.05993876350219345
0.504002839216427,0.5453833611000231,0.9375393000473707,0.9834317218808325,1.0,0.6989055421697457,0.4176604691498699,0.6247296497179492,-0.2841565571667852,1.8738127030460026,0.27487476245580944,0.034065026476824994,1.0,0.0,0.46189134315216457
0.8576262946112105,0.2890688062362269,0.573040769244575,0.0020167199625180654,0.5,0.7941222965290179,0.7541185774494839,0.3024337179622771,0.0065228663113091065,-0.7650089200317738,0.24791300918006126,0.12342059514600842,0.0,0.36617146302282794,-0.10698402391589876
0.4416883244797547,0.23068661356477854,0.222305658255445,0.4051081486644127,1.0,0.3473453514528285,0.8020869258926967,0.3301684469158162,-0.2975719802851969,-0.3032282521241787,0.10189158382533568,0.17940367408554098,0.0,0.0,-0.00850026563249554
0.3026917877313488,0.5648286292515534,0.5743065840478259,0.10046481557285225,1.0,0.1478329824903991,0.6373604024899037,0.27174684568253843,-0.882081981243403,-0.6869339560881735,0.17096898754999992,0.24044382861367788,0.0,0.0,0.29746534297821414
0.7668591506820781,0.3709471798628898,0.1287282932413113,0.22385827956778404,0.25,0.40911928027947975,0.3220986126509554,0.5645184036728594,0.8003028744113718,-0.3010764627410048,0.2844642392975677,0.32319578251646225,0.0,0.6681426810582927,0.7198872445797032
0.36886960007849073,0.33726415674025767,0.6042505034675775,0.48116504608108246,0.25,0.048419335485368586,0.27973084675189724,0.2981762884670488,-1.4595716134374987,0.2008991794992581,0.12440649461758826,0.133472120228389,0.0,0.0,0.3042994160412632
0.340787040884202,0.5563908106528413,0.49902922642829783,0.8135733848595439,1.0,0.5657459943832901,0.6332787365203163,0.3366350541699574,0.00227836168252237,-0.8433850524495856,0.18961077793754413,0.2787355348209404,0.0,0.0,0.17407881716574797
0.8879802359496192,0.09394317213091061,0.41758964240154073,0.5854245668022278,1.0,0.7330638701097625,0.8136751455744591,0.45381591562462603,0.5889604427325741,-0.17460978300614546,0.08341968015466168,0.05471347647469726,0.0,0.5171688867597819,0.06241279196135713
0.5836162550182775,0.7305352568534292,0.721007292287697,0.2731599540669173,0.25,0.901510349447042,0.5849155689492864,0.380762177918443,0.0786136848234688,0.5808381963635402,0.4263522507636138,0.20381400938884098,1.0,0.0,-0.5471952633554905
0.7324987176074845,0.13896463727845973,0.33059462901345876,0.9874675741508767,1.0,0.6989266268899113,0.5039985332238952,0.45131318427968453,0.6584070703851047,0.23793018398894863,0.101791418599261,0.09302367457139749,0.0,0.4903385758072039,-0.2823199095627521
0.7240154948992319,0.7472003807735891,0.6212220770739934,0.5204241919521625,1.0,0.036755227485507636,0.6361395495121387,0.6092244034462118,1.1764821762516422,0.8340307870121608,0.5409846534746846,0.28302300823894133,1.0,0.2742410853241758,-0.025998194676075857
0.7532666606029668,0.1611568479286091,0.4507436148110022,0.3571070642488996,0.25,0.16845422528034393,0.8395706193766818,0.4338745306093683,-0.37720836164568144,0.06422914148923825,0.12139408067248351,0.08851642774172086,0.0,0.41373652308617315,0.48733904025154384
0.6021629956323404,0.5129812165314739,0.6326401500267329,0.6113849890118431,1.0,0.48671756607406913,0.5856541063535325,0.5626022646329473,0.2803166760408837,2.0516054332200415,0.3088983060497146,0.1884487027441063,1.0,0.22121050773494966,-0.4853323267952498
0.18805395252141083,0.6372995882869409,0.7031104024885779,0.01959617530227764,1.0,0.8271564174476792,0.8821161608679436,0.19334543000896579,-1.240132619218991,-0.5861347529515766,0.11984670651762705,0.18920761826070487,0.0,0.0,-0.021170468110814564
0.3833641368039906,0.44724323359311674,0.4713920867932751,0.49589626769877226,1.0,0.7219380607064197,0.9239229958479189,0.2095198925284669,-0.2786465034680039,-0.5584010817500482,0.17145701618785072,0.23641631240548527,0.0,0.0,-0.6462649986266832
0.4730750694811575,0.5430009059181223,0.7465319702059946,0.2619195804796367,0.25,0.5708082412504826,0.5724761251010194,0.1770002767094929,-0.9092673827936799,-1.078417799356082,0.2568801912955472,0.13763336979942656,0.0,0.0,-0.044004769595092856
0.8684797601754732,0.30420620466773296,0.37943052458289517,0.7797674239704279,1.0,0.8912498537463898,0.5402694160074374,0.4204400798403883,1.321321250582356,-0.6370223312250576,0.26419693167372366,0.18878108484928346,0.0,0.5389520291824664,-0.39042458907367406
0.8438230191572681,0.38367490577449687,0.47809529027567504,0.6442145210829981,1.0,0.7402006305260717,0.747080419822706,0.4192119028980186,1.1336282972074216,-0.9222409523446811,0.3237537173655163,0.20024174032674655,0.0,0.44039520787197756,-0.06798926124439827
0.31876364948330327,0.392556650652721,0.3524436214875944,0.8783335876275362,0.5,0.1952414964027046,0.24102703654836344,0.21984251910318883,-0.4973126015636731,-0.1585350544575272,0.1251327905910035,0.2542025630576356,0.0,0.0,-0.6843245684795445
0.5538294065577969,0.5138002423142313,0.7046613181646922,0.12832533702581506,0.5,0.31808620229965623,0.9390535060397267,0.43184098938701165,-0.632865769640422,1.6348475570074084,0.28455768329014297,0.15174508629174677,1.0,0.0,-0.3900613924887598
0.9419093417485069,0.5456031415524223,0.517730895492863,0.12348022164235506,1.0,0.9085914036407591,0.5493862223742934,0.718851222816656,1.4175425021364876,1.2417236235191806,0.5139086959155595,0.26312753849276743,1.0,0.45425377477195933,0.244024636617865
0.6625639565258515,0.6536255253552551,0.5866075054838847,0.2420186264401496,0.5,0.593852932638313,0.3271969556494435,0.5704467123446719,0.4242043491818961,1.409361138411951,0.4330687141656661,0.2702038864060152,1.0,0.2738989667646887,-0.1095278283411589
0.7232320435368649,0.826507241015002,0.41514418774778095,0.8879618415713826,0.25,0.5239393370717459,0.5302725830027532,0.6987319649210306,1.8251942177375147,0.9998462987013523,0.5977565209172959,0.48338756377616954,1.0,0.42298646426958536,-0.028599350089161917
0.7350431077708697,0.6052490534762344,0.6715612513349114,0.9505800581278946,0.5,0.1444723816382405,0.8629414032701067,0.6230655173428976,0.8587751655814575,1.2582105296120258,0.4448841452425486,0.19878724175446372,1.0,0.2414166385311623,0.01626469105187335
0.7119328145549663,0.32425764304656773,0.880580007566516,0.7401784161415094,0.5,0.43717527094538444,0.5575620348382725,0.27263717052891584,-0.5420922228469437,-0.6266396969606562,0.23084965645510255,0.038722845279120476,0.0,0.08501901132730304,0.01074156026410058
0.5488290881691436,0.5550441227424329,0.4709829863480449,0.44061641854847877,0.25,0.35122712339523054,0.4016086928081888,0.4978913017298682,0.02697627919999465,1.3231080888594962,0.3046243597783716,0.293627784258271,1.0,0.0,-0.23511345769701034
0.27340188396845405,0.2079791516983135,0.47982602748633324,0.5010291013988468,0.5,0.883756824447651,0.28559323163725164,0.39307237874280937,-1.5592799596631857,1.0583688715682302,0.056861891900479807,0.10818534153893423,0.0,0.0,0.4282687754835994
0.7891283785485073,0.6534041673106684,0.4260784584503372,0.24335541958643447,0.25,0.548155766257676,0.5405544396674555,0.7738839238891063,1.0657298269964868,1.4211985090666535,0.5156197710867053,0.3750027269579126,1.0,0.45289777549714516,0.7471286194912342
0.7829574066074153,0.1361884567989272,0.5524920864186224,0.6447874751032144,0.5,0.8802195419682721,0.6283299319423683,0.3495399639318291,-0.10615259368698611,0.02087499104986715,0.10662976094515404,0.06094541215595549,0.0,0.3503796354539708,-0.24024468318940947
0.4259202249316245,0.149211721386526,0.5246460021991959,0.9771303711773835,0.5,0.4761562704099368,0.9078365481483829,0.3704888245161832,-0.969500675223873,0.6342259598555272,0.06355228993538405,0.07092838827982488,0.0,0.0,0.1266065929741957
0.913533029856889,0.402043086267006,0.7990044915846866,0.17047709957739576,1.0,0.12218107793460264,0.3688389585934137,0.2952704750941944,0.2179110794055912,-1.6281642082995933,0.3672796387305126,0.0808088545290986,0.0,0.1836160357902671,0.26807275120645147
0.10178636639852542,0.6437173913638369,0.16865956158944,0.21829544159024505,0.25,0.9360487775278318,0.5790744433834493,0.3002994958863271,-0.5940602266987893,-0.5513915612687127,0.06552165425446249,0.5351482983489142,0.0,0.0,0.18105991492929033
0.12246026134834617,0.014682138093803055,0.5732412195476078,0.4119572233954909,1.0,0.5130700582234449,0.6151714220363904,0.4236887953685417,-2.632155378893238,2.964572572882671,0.0017979784681196312,0.006265731347345003,0.0,0.0,0.1469333090323476
0.29493137631303057,0.4472479559213443,0.4640878238998638,0.8272917047734647,1.0,0.671395847228746,0.9236968800734111,0.3443203085376641,-0.30694418680752933,-0.20992089218136661,0.1319074551930717,0.23968562531414542,0.0,0.0,0.02909874179029323
0.4991850692363258,0.6125471766510354,0.49211571677705773,0.5966996947150447,0.25,0.2414214632433792,0.2887563062204556,0.240343406788968,0.06267603204241766,-1.6447364689039643,0.30577440478706297,0.3111030837536481,0.0,0.0,0.032422992092581114
0.6404503092115781,0.2413526223937266,0.03844354655305851,0.6973726265481316,1.0,0.2464151209251073,0.6835012744417279,0.5227778212611042,0.956478624885018,0.24420773177514238,0.15457436164108745,0.23207417161903063,0.0,0.6158291279344821,-0.0367353074494754
0.5656783161477152,0.40961517505879835,0.5704282969386602,0.6586046305310151,1.0,0.8652011893154402,0.31881999336217753,0.36028821973409914,0.09887178804662168,-1.0088707081064512,0.23171042249581267,0.17595908834977686,0.0,0.0,0.36929547618398684
0.6278049777323326,0.1734941750378884,0.6293882562478073,0.08734718111365447,0.5,0.15493296262475154,0.626366789612345,0.27369693085295804,-1.2373909094256008,0.4416437644819461,0.10892050669635092,0.06429897874163996,0.0,0.2326718975336863,-0.18325513400572746
0.5170748371817617,0.2235504093666391,0.8628338455805551,0.6636159410248116,0.5,0.4384275329196571,0.9029128877818284,0.22111448286565305,-1.4329056049147202,0.45667331741868616,0.1155922915251711,0.030663549971714544,0.0,0.0,-0.3947840958076487
0.4554541271159739,0.5472908519272245,0.15861430597386483,0.04966741676224784,1.0,0.7472183857211799,0.589769394440941,0.3557859982482875,0.5128382101194696,-1.4814037939159657,0.24926587724307175,0.46048269328294256,0.0,0.0,0.34961128110324147
0.5265905862480018,0.3710963508870533,0.3680374600554414,0.47506138345204707,0.25,0.6364006214587995,0.530231816301774,0.22740216337442226,-0.2279897539558685,-0.9439350633753678,0.19541584496810757,0.23451899247073932,0.0,0.0,-0.3073899669879718
0.3778348942344386,0.1646618293795868,0.7543319568516591,0.8105637324271355,0.5,0.24846954088321638,0.727384538650491,0.37534595492177236,-1.7556006109544673,1.2404723314639354,0.06221498488808535,0.04045214940490907,0.0,0.0,0.3349131400297568
0.6194815778826307,0.33317117564025917,0.593216425349997,0.3011247982226424,0.25,0.2695538069676824,0.34590823149199224,0.3098363887259628,-0.7219037593895611,-0.1543484038076483,0.20639340559063885,0.13552856179728864,0.0,0.25199493068092077,0.07236128580830141
0.8095758155600913,0.40789678589093614,0.31087937548381217,0.08116577738671171,0.25,0.2673095609459456,0.8087983680790711,0.38070626336479146,0.5652659388442173,-0.6974140835736135,0.33022337310199457,0.2810900878313077,0.0,0.5578953916119722,-0.05099693555847963
0.9212257813493718,0.2598821877537905,0.47135468896170407,0.4902840756231611,1.0,0.3271147071516526,0.8182889345949784,0.4016477129246634,0.87815558523368,-0.7830936011151044,0.2394101714722698,0.1373854999784154,0.0,0.4870016897179359,-0.08759182771367983
0.6839660781055579,0.38037315466401533,0.1157035363888545,0.08471162044871838,1.0,0.20330491356401725,0.47276506858668066,0.47231231717199224,0.8106238043618401,-0.1873514217453215,0.26016233481218537,0.336362635522004,0.0,0.6048287840987293,0.028435477694881618
0.6688873046267645,0.014179916351405218,0.4384031422591372,0.6090633454792898,1.0,0.14413869867597007,0.7501994172840669,0.4633511125084593,-0.48093331850037746,0.8400647502374866,0.009484766028124422,0.00796339646597745,0.0,0.3756450084611462,0.23802641445816308
0.5027021648903294,0.33918112051169347,0.5243676588964217,0.777514969727227,1.0,0.9859005034639017,0.6259171803395728,0.3138446070260993,-0.05409262825254611,-0.521980521182539,0.17050708357115602,0.16132551040711168,0.0,0.0,-0.1498770589722482
0.6904754003449789,0.3529092651430857,0.5446713001632235,0.41755329476535885,0.5,0.9210147497162408,0.6355618584707642,0.29513686755591423,0.024498528370637932,-0.4351786685267337,0.24367516613512438,0.1606897168579534,0.0,0.31439326630835696,-0.38964797673573237
0.45706991893928145,0.614384322113205,0.21251232453996727,0.4826647511071752,0.25,0.02190641942932281,0.7578705379980892,0.34567348358018835,0.43438386839569804,-1.6812069766215452,0.280816592305848,0.48382008166001583,0.0,0.0,0.4751993725853305
0.702752333417846,0.2509230668747549,0.8490373688524775,0.5436123154565725,0.5,0.3342776571315983,0.5823895359538939,0.3612147696901795,-0.8694906119009307,-0.23740586862914,0.17633677075459625,0.037880006391018746,0.0,0.10608934129781905,0.5760425673682357
0.5936959526932832,0.5216856003728474,0.3018606270453998,0.553449206913562,1.0,0.8679172383506524,0.40851892259630745,0.6663094919233826,0.9833519480902851,1.1352003031772488,0.30972262951972507,0.3642092579237438,1.0,0.0,0.2913108435913529
0.7025991687036837,0.5541494307490371,0.9191205908729434,0.7553922111662676,0.5,0.1824885511395079,0.5490360964673653,0.5336846554946215,-0.07604376034260413,1.2347571893790614,0.38934492938189297,0.04481927852707689,1.0,0.056825805617915094,0.13638371539695565
0.8516243335888383,0.5032661558831567,0.19786998372391756,0.6689537488904551,0.5,0.4860457389837276,0.8673464731980163,0.8438280201951204,1.8112231110440498,2.0876121521327065,0.42859370462180973,0.403684889809758,1.0,0.6831134405627227,0.20804540576969846
0.3500528555439045,0.4645224250944231,0.8630554586350508,0.7475879829208215,1.0,0.5375602479126727,0.831125622737048,0.23250017965048514,-1.0159608521667296,-0.10847617345184966,0.16260740136848228,0.06361381045828972,0.0,0.0,-0.24986906112979168
0.6443810743502884,0.3968240198105454,0.2936164665111961,0.535194153266776,1.0,0.26107362274681845,0.5085952909996443,0.42926736461429116,0.7108171686409179,-0.29210969068756265,0.25570588821351936,0.28030995328700414,0.0,0.4551801802128683,-0.11087768038084234
0.5713430982188733,0.5127122105656801,0.22514983169008665,0.2574930214494634,1.0,0.6918291106899107,0.6399986264362205,0.719706855619734,0.8101484318435781,1.1741875598780924,0.292934582879243,0.39727514265136493,1.0,0.0,0.7454221212010396
0.660823338183143,0.31901063052089174,0.38768401201034064,0.2656888570117213,1.0,0.11777086421821681,0.6198318285321913,0.3432496776174387,0.13531058434752416,-0.14580895995977655,0.2108096697767249,0.195335309406604,0.0,0.40463269520623596,-0.3489477189053818
0.6804519368071279,0.4297291737537817,0.8525519772362662,0.7870809190770237,1.0,0.9819989643632723,0.4925311577604638,0.3189265787113122,0.06961114253581657,-0.9663857071762637,0.29241004858328756,0.06336271699388812,0.0,0.10033129266796416,0.08998087988200425
0.6786678512799982,0.30674675896984377,0.547957471042146,0.8403545153842618,1.0,0.4020705759040786,0.32164539145982424,0.3892126318227558,0.2887354617307147,-0.22543380636729063,0.2081791637971674,0.13866258067435347,0.0,0.30678673181500316,-0.10648543051784311
0.839407610380759,0.6430338397060175,0.7856853355918207,0.2473534199689601,0.5,0.2585589229760996,0.7608405776832744,0.5158905531493554,0.5333802623150798,0.6301284505862996,0.5397674987815921,0.13781158155969805,1.0,0.17989736032042403,-0.02721806667281936
0.8785276844579933,0.6073086695396772,0.25735973054089206,0.11750456118444552,1.0,0.7399826360024461,0.3785108533950991,0.7585358261266173,1.8711167543062406,1.7324595231118398,0.5335374792019573,0.4510118739917982,1.0,0.6524300363131703,-0.1600849349258428
0.5155041963195885,0.19977653090764472,0.2854655322225197,0.4221583997874586,1.0,0.8294616665807889,0.3186374819492611,0.3055740360825401,-0.2142255017832056,-0.41068287933357556,0.10298564000906082,0.14274721718652525,0.0,0.0,-0.16027150487789088
0.3855250133664541,0.40207310566110815,0.6173786048369471,0.8377010983748127,0.25,0.8039805504506652,0.5027346053538468,0.21306995075936142,-0.8211774267811403,-0.17198654596111743,0.15500923943429043,0.1538417726455948,0.0,0.0,-0.4797381552628597
0.32511691220233224,0.5216493646592446,0.7297225004664573,0.798584312940966,0.25,0.7748855064474853,0.45175896110394226,0.26918961331591007,-0.9740630588941004,-0.4164555684932221,0.16959703069032203,0.14099008591336185,0.0,0.0,0.1673893512839636
0.9130707056325246,0.6555734604118042,0.301537132839778,0.11765475424840122,0.5,0.6307759828340328,0.8980248754731978,0.7284641272354673,1.809583838673438,1.4587822178169594,0.598584922092162,0.45789371879337704,1.0,0.6377459829761002,-0.12899280567890944
0.391411369975725,0.5734782880802247,0.25827752658953873,0.17621901097468617,0.5,0.8479850913472248,0.4048250060494425,0.27632403308477543,0.024589164804265082,-1.249098355437366,0.22446592238881424,0.4253617342820613,0.0,0.0,0.03232859847779876
0.5416126924446187,0.41576753400828287,0.44400713632508126,0.12994082744994084,1.0,0.10582378889227773,0.8890958011292182,0.29775906660285306,-0.191956736414688,-1.1080848196714599,0.22518497352528566,0.23116378185632436,0.0,0.0,0.23955531826252932
0.5941131529035869,0.1768715945365538,0.5263699016955444,0.7376504708191128,1.0,0.2706102355150075,0.1792998487678118,0.26474290066030104,-0.40555969640401734,-0.26791247633407966,0.10508174068919682,0.08377171070761379,0.0,0.0,-0.3831673469572802
0.4639204029041407,0.4360596724685031,0.6468516653241785,0.4892810814197983,0.5,0.6362431299752294,0.6131835026734326,0.23332010105930046,-0.7058709138794678,-0.6296951551132034,0.2022969789418356,0.15399374715153605,0.0,0.0,-0.12479146259008024
0.6063442558295977,0.390159825513692,0.2042876877868104,0.9807805165405109,1.0,0.1858642210084881,0.33726037098031747,0.45999358224792614,1.067203697574549,-0.1338617220222937,0.23657116905570527,0.3104549768921945,0.0,0.482475589803355,-0.27889439035622166
0.8967894533953559,0.38335635730798,0.7233513051884981,0.39022492920896934,1.0,0.9778077551234048,0.7416218487953041,0.32463543102300735,0.6398294139777124,-1.405147293650452,0.3437899381258581,0.10605503589694444,0.0,0.2480956318025454,-0.0009607772952295496
0.11905026565183431,0.6228679786765114,0.5245016358040435,0.8372496797132517,0.25,0.9389412841631698,0.7338290841226647,0.2645424984748027,-0.853408805269001,-0.3450756943284018,0.07415259832745975,0.2961727049707231,0.0,0.0,-0.0005912670271024013
0.4266473591109136,0.5381523447500574,0.4088965495896651,0.839347428810646,0.5,0.11825956545905603,0.5828314853333761,0.28268881231584553,0.1124222269412661,-1.1506933349828985,0.2296012766869579,0.318103707828171,0.0,0.0,-0.056887290980850214
0.5085901727225999,0.5815783470137122,0.22311798732332705,0.9595518546911629,0.5,0.10198746472029685,0.7417220123614867,0.7124139035762523,0.9896515685530716,1.1827837854434249,0.295785031959428,0.4518177567571853,1.0,0.0,0.5584822074057865
0.7360885730275549,0.6803395794926956,0.9615359675268055,0.511312469014472,0.25,0.5315702031517517,0.6529612511211833,0.4817175154112769,0.051880735709548424,0.45693724520905615,0.5007901902429451,0.02616860367840655,1.0,0.02831293477607929,0.22089945480136775
0.3327686635923161,0.4264987579635284,0.8086173049846747,0.081132585223326,1.0,0.8265181717983588,0.2659802010986988,0.16400626970044024,-1.5678496186413067,0.1483548967629394,0.141925421711306,0.08162448171974901,0.0,0.0,-0.4641434927036441
0.6021031426375053,0.40800548999518715,0.6151878052168215,0.9089514587669788,1.0,0.6858170378905702,0.5472147635212751,0.39528720267802114,0.2977987212040278,-0.4347966779710315,0.24566138773945742,0.15700548808863415,0.0,0.23169663180418762,0.0672608423260731
0.43636291380554576,0.4785123379245299,0.589381410719458,0.3678412224424552,0.5,0.31606019458171686,0.8755304016660094,0.1606619076148414,-0.6899526895522481,-0.7863402607114325,0.20880503806865183,0.19648606115190445,0.0,0.0,-0.5102313518599851
0.6635097778768642,0.08241338254201996,0.3396100932744655,0.9267462573382463,1.0,0.28708545236400396,0.26884451021799244,0.4934021588669988,0.11622559543714592,0.6314691694903718,0.0546820851445367,0.05442496600986036,0.0,0.43817516032358245,0.13308582929615984
0.5209403385527445,0.4427580764206857,0.038992484480937166,0.5134331566980735,1.0,0.8340852116552107,0.7482471472137389,0.3086508721275853,1.0838516893768695,-1.5467576949626678,0.2306505422275539,0.4254938389970425,0.0,0.0,-0.34057713639944764
0.3827811315879888,0.2861044383873455,0.46368485981810104,0.3984237204540607,1.0,0.4538085374796632,0.82684987789123,0.2841408416954873,-0.8306980973056729,0.13815013649177912,0.10951538067825414,0.15344214198037268,0.0,0.0,-0.21246619086959878
